OrderID,CustomerID,OrderDate,ProductName,Category,TransactionAmount
10995,848,2024-11-09 08:09,Wine,Alcohol,5.42
10995,848,2024-11-09 08:09,Apples,Produce,10.68
10995,848,2024-11-09 08:09,Butter,Dairy,19.74
10996,334,2024-10-10 04:20,Rice,Pantry,6.83
10996,334,2024-10-10 04:20,Diapers,Baby,21.73
10997,329,2024-03-21 12:42,Cereal,Breakfast,17.65
10997,329,2024-03-21 12:42,Rice,Pantry,6.19
10997,329,2024-03-21 12:42,Tomato Sauce,Pantry,8.43
10998,386,2024-12-18 10:09,Pasta,Pantry,24.36
10999,421,2024-08-17 13:53,Milk,Dairy,7.7
11000,820,2024-04-20 00:08,Tomato Sauce,Pantry,11.18
11001,733,2024-10-25 19:46,Sugar,Pantry,18.41
11001,733,2024-10-25 19:46,Cereal,Breakfast,11.38
11002,542,2024-03-16 11:30,Chips,Snacks,5.57
11002,542,2024-03-16 11:30,Diapers,Baby,22.75
11002,542,2024-03-16 11:30,Tea,Beverages,7.92
11002,542,2024-03-16 11:30,Butter,Dairy,22.82
11003,178,2024-07-26 05:29,Wine,Alcohol,22.57
11003,178,2024-07-26 05:29,Diapers,Baby,6.62
11004,363,2024-08-12 04:19,Bananas,Produce,13.73
11005,202,2024-04-30 01:13,Chicken,Meat,17.09
11005,202,2024-04-30 01:13,Eggs,Dairy,16.12
11006,893,2024-09-03 10:16,Wine,Alcohol,18.0
11006,893,2024-09-03 10:16,Tomato Sauce,Pantry,18.9
11007,511,2024-10-16 13:06,Bananas,Produce,10.69
11007,511,2024-10-16 13:06,Butter,Dairy,4.46
11008,746,2024-05-24 04:58,Tomato Sauce,Pantry,3.29
11008,746,2024-05-24 04:58,Chips,Snacks,23.1
11009,124,2024-02-13 13:13,Pasta,Pantry,23.21
11009,124,2024-02-13 13:13,Wine,Alcohol,7.5
11009,124,2024-02-13 13:13,Apples,Produce,13.07
11009,124,2024-02-13 13:13,Tomato Sauce,Pantry,11.13
11010,621,2024-05-06 14:07,Bananas,Produce,6.37
11010,621,2024-05-06 14:07,Butter,Dairy,21.99
11011,798,2024-10-29 19:45,Pasta,Pantry,12.76
11011,798,2024-10-29 19:45,Bananas,Produce,7.19
11011,798,2024-10-29 19:45,Tomato Sauce,Pantry,23.58
11012,665,2024-11-19 04:16,Bananas,Produce,9.71
11012,665,2024-11-19 04:16,Pasta,Pantry,8.3
11012,665,2024-11-19 04:16,Rice,Pantry,7.81
11012,665,2024-11-19 04:16,Apples,Produce,20.09
11013,579,2024-07-21 06:31,Yogurt,Dairy,18.29
11013,579,2024-07-21 06:31,Cereal,Breakfast,22.15
11013,579,2024-07-21 06:31,Soda,Beverages,6.26
11014,111,2024-11-22 14:28,Rice,Pantry,8.69
11014,111,2024-11-22 14:28,Coffee,Beverages,6.47
11015,801,2024-03-06 21:26,Beer,Alcohol,19.92
11015,801,2024-03-06 21:26,Chips,Snacks,20.24
11016,289,2024-08-17 18:44,Bread,Bakery,4.27
11017,941,2024-08-20 17:23,Tomato Sauce,Pantry,24.24
11018,605,2024-07-14 16:25,Pasta,Pantry,7.49
11019,771,2024-10-18 12:14,Bread,Bakery,11.72
11019,771,2024-10-18 12:14,Milk,Dairy,4.08
11020,292,2024-09-19 11:29,Chicken,Meat,16.06
11020,292,2024-09-19 11:29,Yogurt,Dairy,16.97
11020,292,2024-09-19 11:29,Soda,Beverages,5.38
11021,945,2024-06-09 07:18,Sugar,Pantry,15.48
11021,945,2024-06-09 07:18,Tomato Sauce,Pantry,22.05
11022,622,2024-01-10 09:51,Bananas,Produce,15.67
11023,595,2024-12-05 01:00,Chicken,Meat,16.99
11023,595,2024-12-05 01:00,Tomato Sauce,Pantry,23.32
11024,328,2024-02-13 23:00,Butter,Dairy,23.36
11025,279,2024-07-06 04:48,Beer,Alcohol,18.92
11025,279,2024-07-06 04:48,Chips,Snacks,10.65
11025,279,2024-07-06 04:48,Tea,Beverages,9.41
11026,987,2024-04-24 02:39,Beer,Alcohol,22.71
11026,987,2024-04-24 02:39,Chips,Snacks,6.46
11026,987,2024-04-24 02:39,Cereal,Breakfast,17.45
11027,911,2024-07-09 10:00,Butter,Dairy,13.8
11027,911,2024-07-09 10:00,Bread,Bakery,9.62
11027,911,2024-07-09 10:00,Yogurt,Dairy,7.4
11027,911,2024-07-09 10:00,Coffee,Beverages,10.79
11028,812,2024-12-17 14:56,Butter,Dairy,16.76
11028,812,2024-12-17 14:56,Apples,Produce,19.89
11028,812,2024-12-17 14:56,Soda,Beverages,11.46
11029,679,2024-07-02 23:56,Diapers,Baby,22.13
11030,102,2024-10-25 19:55,Soda,Beverages,18.61
11030,102,2024-10-25 19:55,Yogurt,Dairy,15.09
11030,102,2024-10-25 19:55,Beer,Alcohol,23.82
11031,690,2024-02-01 20:27,Wine,Alcohol,18.41
11031,690,2024-02-01 20:27,Soda,Beverages,22.08
11032,326,2024-02-14 06:40,Yogurt,Dairy,8.31
11033,901,2024-12-20 23:13,Yogurt,Dairy,20.4
11033,901,2024-12-20 23:13,Eggs,Dairy,19.37
11034,368,2024-07-10 20:52,Tomato Sauce,Pantry,13.49
11035,451,2024-11-03 05:42,Pasta,Pantry,18.39
11035,451,2024-11-03 05:42,Wine,Alcohol,14.03
11036,131,2024-11-01 06:46,Sugar,Pantry,11.5
11036,131,2024-11-01 06:46,Milk,Dairy,23.88
11037,118,2024-11-22 08:54,Cereal,Breakfast,13.04
11037,118,2024-11-22 08:54,Tomato Sauce,Pantry,14.33
11037,118,2024-11-22 08:54,Milk,Dairy,22.44
11037,118,2024-11-22 08:54,Butter,Dairy,6.82
11038,479,2024-09-03 09:44,Coffee,Beverages,22.47
11039,124,2024-09-01 05:31,Yogurt,Dairy,6.23
11039,124,2024-09-01 05:31,Diapers,Baby,21.93
11039,124,2024-09-01 05:31,Cereal,Breakfast,7.34
11040,580,2024-08-10 13:47,Chicken,Meat,23.56
11040,580,2024-08-10 13:47,Beer,Alcohol,21.18
11041,698,2024-10-04 22:32,Chips,Snacks,3.41
11042,138,2024-10-26 17:25,Wine,Alcohol,11.66
11042,138,2024-10-26 17:25,Sugar,Pantry,24.17
11042,138,2024-10-26 17:25,Cereal,Breakfast,6.33
11043,300,2024-03-19 02:29,Cereal,Breakfast,8.31
11043,300,2024-03-19 02:29,Milk,Dairy,23.37
11043,300,2024-03-19 02:29,Sugar,Pantry,6.14
11043,300,2024-03-19 02:29,Soda,Beverages,24.87
11044,611,2024-07-15 21:55,Wine,Alcohol,3.31
11044,611,2024-07-15 21:55,Soda,Beverages,19.44
11045,381,2024-03-14 04:17,Yogurt,Dairy,24.66
11045,381,2024-03-14 04:17,Apples,Produce,3.09
11046,293,2024-03-26 06:39,Sugar,Pantry,21.19
11046,293,2024-03-26 06:39,Tomato Sauce,Pantry,11.35
11047,966,2024-06-30 13:15,Diapers,Baby,22.97
11047,966,2024-06-30 13:15,Beer,Alcohol,13.24
11048,271,2024-11-08 01:22,Bananas,Produce,21.5
11048,271,2024-11-08 01:22,Rice,Pantry,3.92
11049,487,2024-06-22 23:01,Chicken,Meat,6.29
11050,632,2024-12-21 15:10,Diapers,Baby,22.4
11050,632,2024-12-21 15:10,Beer,Alcohol,9.46
11051,609,2024-02-19 15:22,Beer,Alcohol,7.66
11051,609,2024-02-19 15:22,Eggs,Dairy,11.62
11052,241,2024-09-08 06:27,Tomato Sauce,Pantry,11.71
11052,241,2024-09-08 06:27,Beer,Alcohol,7.53
11053,774,2024-06-30 01:25,Eggs,Dairy,14.16
11053,774,2024-06-30 01:25,Milk,Dairy,16.97
11054,460,2024-07-29 03:02,Milk,Dairy,22.99
11054,460,2024-07-29 03:02,Yogurt,Dairy,19.85
11054,460,2024-07-29 03:02,Coffee,Beverages,14.71
11054,460,2024-07-29 03:02,Wine,Alcohol,20.19
11055,885,2024-06-04 00:03,Rice,Pantry,5.16
11056,568,2024-01-03 22:59,Diapers,Baby,13.52
11057,513,2024-02-20 12:34,Rice,Pantry,5.41
11057,513,2024-02-20 12:34,Wine,Alcohol,13.45
11057,513,2024-02-20 12:34,Coffee,Beverages,11.91
11057,513,2024-02-20 12:34,Soda,Beverages,12.62
11058,635,2024-07-11 18:55,Cereal,Breakfast,5.38
11058,635,2024-07-11 18:55,Beer,Alcohol,3.84
11059,632,2024-12-16 04:31,Beer,Alcohol,9.21
11059,632,2024-12-16 04:31,Eggs,Dairy,6.23
11059,632,2024-12-16 04:31,Chips,Snacks,23.37
11060,396,2024-01-19 02:05,Bread,Bakery,13.72
11060,396,2024-01-19 02:05,Chicken,Meat,17.48
11060,396,2024-01-19 02:05,Milk,Dairy,7.47
11061,450,2024-05-02 15:28,Milk,Dairy,15.72
11061,450,2024-05-02 15:28,Diapers,Baby,13.43
11062,806,2024-12-07 22:13,Rice,Pantry,9.79
11062,806,2024-12-07 22:13,Chicken,Meat,9.97
11063,108,2024-09-25 04:31,Eggs,Dairy,4.93
11063,108,2024-09-25 04:31,Beer,Alcohol,3.26
11064,762,2024-06-05 02:36,Tomato Sauce,Pantry,6.83
11064,762,2024-06-05 02:36,Eggs,Dairy,4.74
11064,762,2024-06-05 02:36,Coffee,Beverages,21.51
11065,952,2024-01-30 15:59,Milk,Dairy,5.33
11065,952,2024-01-30 15:59,Sugar,Pantry,5.25
11065,952,2024-01-30 15:59,Beer,Alcohol,21.38
11066,859,2024-03-27 00:12,Butter,Dairy,4.55
11066,859,2024-03-27 00:12,Apples,Produce,18.89
11066,859,2024-03-27 00:12,Coffee,Beverages,20.2
11067,185,2024-10-06 02:55,Chicken,Meat,19.74
11068,202,2024-08-17 01:59,Pasta,Pantry,19.73
11068,202,2024-08-17 01:59,Tomato Sauce,Pantry,4.2
11068,202,2024-08-17 01:59,Wine,Alcohol,3.52
11069,502,2024-11-14 12:57,Butter,Dairy,6.5
11070,257,2024-01-29 03:07,Bread,Bakery,10.3
11070,257,2024-01-29 03:07,Tea,Beverages,5.27
11070,257,2024-01-29 03:07,Milk,Dairy,22.01
11071,815,2024-08-04 05:38,Chicken,Meat,19.21
11071,815,2024-08-04 05:38,Diapers,Baby,24.83
11072,357,2024-09-26 11:04,Diapers,Baby,13.65
11073,291,2024-07-12 05:37,Chicken,Meat,19.79
11073,291,2024-07-12 05:37,Wine,Alcohol,5.23
11074,473,2024-01-25 11:56,Bread,Bakery,16.98
11074,473,2024-01-25 11:56,Milk,Dairy,11.49
11074,473,2024-01-25 11:56,Butter,Dairy,10.87
11075,588,2024-06-06 12:19,Sugar,Pantry,16.92
11075,588,2024-06-06 12:19,Tea,Beverages,11.53
11076,595,2024-10-24 12:10,Apples,Produce,17.04
11077,216,2024-01-30 01:28,Soda,Beverages,19.26
11077,216,2024-01-30 01:28,Yogurt,Dairy,5.64
11077,216,2024-01-30 01:28,Coffee,Beverages,13.52
11077,216,2024-01-30 01:28,Cereal,Breakfast,8.71
11078,758,2024-11-30 17:49,Soda,Beverages,16.45
11078,758,2024-11-30 17:49,Rice,Pantry,10.87
11078,758,2024-11-30 17:49,Diapers,Baby,18.68
11079,616,2024-10-31 18:10,Sugar,Pantry,7.68
11079,616,2024-10-31 18:10,Butter,Dairy,9.77
11080,412,2024-11-26 02:07,Butter,Dairy,12.9
11081,779,2024-06-16 22:33,Cereal,Breakfast,7.02
11081,779,2024-06-16 22:33,Beer,Alcohol,22.95
11082,154,2024-07-29 17:53,Pasta,Pantry,5.74
11082,154,2024-07-29 17:53,Tomato Sauce,Pantry,15.06
11083,267,2024-11-15 16:40,Eggs,Dairy,23.77
11083,267,2024-11-15 16:40,Bananas,Produce,4.2
11083,267,2024-11-15 16:40,Beer,Alcohol,12.31
11083,267,2024-11-15 16:40,Sugar,Pantry,18.09
11084,704,2024-12-07 07:19,Tomato Sauce,Pantry,17.94
11085,310,2024-05-30 03:52,Cereal,Breakfast,7.1
11085,310,2024-05-30 03:52,Eggs,Dairy,16.67
11085,310,2024-05-30 03:52,Pasta,Pantry,15.98
11086,837,2024-06-22 17:29,Butter,Dairy,17.3
11086,837,2024-06-22 17:29,Soda,Beverages,24.65
11086,837,2024-06-22 17:29,Yogurt,Dairy,16.33
11086,837,2024-06-22 17:29,Wine,Alcohol,11.62
11087,825,2024-02-26 21:52,Chicken,Meat,10.56
11087,825,2024-02-26 21:52,Beer,Alcohol,6.33
11088,411,2024-05-02 06:42,Yogurt,Dairy,8.53
11089,944,2024-02-01 18:30,Soda,Beverages,17.06
11089,944,2024-02-01 18:30,Coffee,Beverages,20.0
11089,944,2024-02-01 18:30,Sugar,Pantry,12.59
11089,944,2024-02-01 18:30,Chips,Snacks,9.43
11090,212,2024-03-30 10:37,Bread,Bakery,24.51
11090,212,2024-03-30 10:37,Milk,Dairy,20.96
11091,387,2024-04-04 19:54,Bread,Bakery,9.54
11092,408,2024-08-08 22:04,Apples,Produce,6.95
11092,408,2024-08-08 22:04,Butter,Dairy,6.64
11093,368,2024-10-01 20:57,Butter,Dairy,8.87
11093,368,2024-10-01 20:57,Tomato Sauce,Pantry,17.82
11094,809,2024-10-29 23:10,Diapers,Baby,11.0
11095,245,2024-02-21 21:07,Butter,Dairy,15.7
11095,245,2024-02-21 21:07,Soda,Beverages,12.61
11096,536,2024-05-04 05:09,Coffee,Beverages,10.94
11096,536,2024-05-04 05:09,Sugar,Pantry,7.28
11097,951,2024-05-30 08:14,Sugar,Pantry,15.07
11097,951,2024-05-30 08:14,Wine,Alcohol,19.14
11097,951,2024-05-30 08:14,Chips,Snacks,15.98
11098,320,2024-04-29 22:11,Chips,Snacks,5.03
11098,320,2024-04-29 22:11,Tomato Sauce,Pantry,13.35
11098,320,2024-04-29 22:11,Eggs,Dairy,5.02
11098,320,2024-04-29 22:11,Apples,Produce,11.66
11099,233,2024-03-15 13:18,Diapers,Baby,16.59
11099,233,2024-03-15 13:18,Soda,Beverages,4.43
11099,233,2024-03-15 13:18,Beer,Alcohol,13.56
11099,233,2024-03-15 13:18,Tomato Sauce,Pantry,12.75
11100,415,2024-07-03 16:58,Rice,Pantry,14.73
11100,415,2024-07-03 16:58,Chicken,Meat,21.68
11101,216,2024-01-14 03:11,Tea,Beverages,5.71
11102,201,2024-04-25 17:30,Bananas,Produce,10.96
11102,201,2024-04-25 17:30,Coffee,Beverages,8.45
11102,201,2024-04-25 17:30,Tomato Sauce,Pantry,14.17
11102,201,2024-04-25 17:30,Sugar,Pantry,13.48
11103,508,2024-04-11 04:52,Coffee,Beverages,17.23
11103,508,2024-04-11 04:52,Milk,Dairy,15.27
11103,508,2024-04-11 04:52,Sugar,Pantry,14.75
11104,468,2024-01-21 06:03,Rice,Pantry,13.22
11104,468,2024-01-21 06:03,Cereal,Breakfast,3.28
11104,468,2024-01-21 06:03,Chips,Snacks,14.92
11104,468,2024-01-21 06:03,Bread,Bakery,16.4
11105,349,2024-07-08 07:29,Coffee,Beverages,14.72
11105,349,2024-07-08 07:29,Sugar,Pantry,15.12
11106,406,2024-05-23 01:34,Tea,Beverages,12.55
11106,406,2024-05-23 01:34,Bread,Bakery,17.72
11107,283,2024-09-23 11:23,Coffee,Beverages,20.04
11108,855,2024-01-28 12:08,Beer,Alcohol,5.8
11109,541,2024-05-08 14:45,Wine,Alcohol,19.55
11109,541,2024-05-08 14:45,Milk,Dairy,21.64
11109,541,2024-05-08 14:45,Bananas,Produce,23.35
11110,890,2024-03-11 00:27,Chicken,Meat,24.69
11110,890,2024-03-11 00:27,Soda,Beverages,12.89
11110,890,2024-03-11 00:27,Butter,Dairy,19.6
11111,461,2024-11-20 02:07,Wine,Alcohol,5.47
11111,461,2024-11-20 02:07,Soda,Beverages,6.11
11112,241,2024-04-21 12:41,Butter,Dairy,15.44
11112,241,2024-04-21 12:41,Cereal,Breakfast,23.73
11112,241,2024-04-21 12:41,Chicken,Meat,17.19
11113,489,2024-07-21 07:11,Pasta,Pantry,18.62
11114,783,2024-05-25 05:30,Coffee,Beverages,17.34
11114,783,2024-05-25 05:30,Eggs,Dairy,17.9
11115,355,2024-06-14 19:13,Soda,Beverages,23.77
11115,355,2024-06-14 19:13,Wine,Alcohol,14.36
11116,869,2024-04-26 17:12,Yogurt,Dairy,11.4
11116,869,2024-04-26 17:12,Chicken,Meat,4.36
11116,869,2024-04-26 17:12,Wine,Alcohol,24.11
11117,472,2024-04-27 16:19,Yogurt,Dairy,13.98
11118,955,2024-11-02 08:57,Diapers,Baby,13.79
11118,955,2024-11-02 08:57,Bread,Bakery,23.93
11119,496,2024-04-26 05:35,Rice,Pantry,14.67
11119,496,2024-04-26 05:35,Pasta,Pantry,19.57
11119,496,2024-04-26 05:35,Diapers,Baby,11.2
11120,657,2024-07-14 20:12,Soda,Beverages,14.27
11120,657,2024-07-14 20:12,Chips,Snacks,18.24
11120,657,2024-07-14 20:12,Rice,Pantry,3.77
11121,697,2024-06-10 04:44,Bread,Bakery,19.67
11121,697,2024-06-10 04:44,Sugar,Pantry,17.72
11122,339,2024-10-03 09:58,Milk,Dairy,21.53
11122,339,2024-10-03 09:58,Yogurt,Dairy,15.86
11122,339,2024-10-03 09:58,Pasta,Pantry,18.15
11123,806,2024-07-24 16:41,Chips,Snacks,6.65
11123,806,2024-07-24 16:41,Cereal,Breakfast,19.73
11123,806,2024-07-24 16:41,Milk,Dairy,23.08
11124,444,2024-06-12 23:14,Chicken,Meat,24.46
11124,444,2024-06-12 23:14,Pasta,Pantry,19.52
11124,444,2024-06-12 23:14,Wine,Alcohol,10.91
11125,628,2024-02-15 08:55,Tea,Beverages,24.03
11126,780,2024-04-29 23:47,Soda,Beverages,13.41
11126,780,2024-04-29 23:47,Chicken,Meat,4.66
11127,628,2024-01-27 18:59,Chips,Snacks,13.0
11127,628,2024-01-27 18:59,Diapers,Baby,4.41
11128,839,2024-10-05 15:41,Pasta,Pantry,10.87
11128,839,2024-10-05 15:41,Chips,Snacks,17.91
11128,839,2024-10-05 15:41,Tomato Sauce,Pantry,22.4
11128,839,2024-10-05 15:41,Bananas,Produce,22.27
11129,106,2024-01-06 13:21,Diapers,Baby,18.37
11130,367,2024-01-24 13:13,Milk,Dairy,23.33
11130,367,2024-01-24 13:13,Diapers,Baby,5.54
11130,367,2024-01-24 13:13,Eggs,Dairy,16.75
11131,505,2024-08-26 23:31,Chicken,Meat,14.15
11131,505,2024-08-26 23:31,Chips,Snacks,9.33
11131,505,2024-08-26 23:31,Tea,Beverages,21.66
11132,985,2024-03-08 18:02,Beer,Alcohol,21.54
11132,985,2024-03-08 18:02,Chips,Snacks,3.26
11132,985,2024-03-08 18:02,Yogurt,Dairy,18.25
11133,565,2024-02-08 12:03,Butter,Dairy,23.58
11134,873,2024-08-04 04:02,Bread,Bakery,7.23
11134,873,2024-08-04 04:02,Cereal,Breakfast,22.49
11134,873,2024-08-04 04:02,Beer,Alcohol,11.29
11134,873,2024-08-04 04:02,Soda,Beverages,21.87
11135,317,2024-08-27 18:16,Tomato Sauce,Pantry,8.43
11136,701,2024-09-13 14:19,Eggs,Dairy,8.38
11137,639,2024-05-25 09:19,Tomato Sauce,Pantry,5.31
11138,540,2024-06-04 16:01,Yogurt,Dairy,19.2
11138,540,2024-06-04 16:01,Eggs,Dairy,16.47
11139,435,2024-08-12 09:32,Chicken,Meat,3.09
11140,922,2024-01-16 02:54,Chicken,Meat,7.69
11140,922,2024-01-16 02:54,Coffee,Beverages,4.89
11140,922,2024-01-16 02:54,Chips,Snacks,23.97
11141,122,2024-08-23 04:15,Diapers,Baby,21.6
11141,122,2024-08-23 04:15,Beer,Alcohol,15.79
11142,538,2024-08-11 20:24,Bread,Bakery,21.91
11142,538,2024-08-11 20:24,Sugar,Pantry,11.57
11143,886,2024-11-09 13:55,Tea,Beverages,15.34
11143,886,2024-11-09 13:55,Pasta,Pantry,7.32
11144,266,2024-05-28 05:45,Beer,Alcohol,13.46
11145,978,2024-05-03 20:06,Apples,Produce,16.27
11145,978,2024-05-03 20:06,Chicken,Meat,18.76
11145,978,2024-05-03 20:06,Sugar,Pantry,21.09
11145,978,2024-05-03 20:06,Rice,Pantry,19.52
11146,362,2024-11-13 04:40,Rice,Pantry,10.78
11146,362,2024-11-13 04:40,Tea,Beverages,7.1
11147,155,2024-10-03 21:51,Butter,Dairy,10.53
11147,155,2024-10-03 21:51,Sugar,Pantry,21.73
11148,899,2024-12-10 13:26,Beer,Alcohol,4.8
11148,899,2024-12-10 13:26,Eggs,Dairy,12.47
11149,734,2024-02-08 09:14,Sugar,Pantry,18.74
11149,734,2024-02-08 09:14,Milk,Dairy,14.71
11150,120,2024-03-05 18:56,Apples,Produce,13.18
11150,120,2024-03-05 18:56,Cereal,Breakfast,24.0
11150,120,2024-03-05 18:56,Tea,Beverages,7.27
11150,120,2024-03-05 18:56,Diapers,Baby,7.06
11151,850,2024-06-21 11:35,Bananas,Produce,22.48
11151,850,2024-06-21 11:35,Soda,Beverages,4.61
11151,850,2024-06-21 11:35,Coffee,Beverages,19.64
11151,850,2024-06-21 11:35,Eggs,Dairy,19.32
11152,132,2024-08-05 22:49,Chicken,Meat,10.74
11152,132,2024-08-05 22:49,Tea,Beverages,16.85
11153,776,2024-12-30 15:14,Apples,Produce,22.5
11154,855,2024-06-18 03:52,Coffee,Beverages,11.9
11154,855,2024-06-18 03:52,Sugar,Pantry,22.58
11155,182,2024-04-12 00:58,Coffee,Beverages,20.47
11155,182,2024-04-12 00:58,Milk,Dairy,4.8
11155,182,2024-04-12 00:58,Sugar,Pantry,5.07
11155,182,2024-04-12 00:58,Butter,Dairy,9.12
11156,674,2024-10-24 01:35,Milk,Dairy,7.54
11157,278,2024-12-11 08:56,Milk,Dairy,22.35
11157,278,2024-12-11 08:56,Beer,Alcohol,20.84
11157,278,2024-12-11 08:56,Tea,Beverages,5.44
11158,550,2024-11-23 18:22,Sugar,Pantry,8.48
11159,541,2024-11-25 14:33,Apples,Produce,14.46
11159,541,2024-11-25 14:33,Sugar,Pantry,8.48
11160,640,2024-02-07 06:03,Apples,Produce,13.8
11160,640,2024-02-07 06:03,Bananas,Produce,17.84
11161,299,2024-03-27 05:42,Tea,Beverages,23.29
11161,299,2024-03-27 05:42,Chips,Snacks,21.04
11162,266,2024-11-13 04:17,Tea,Beverages,13.63
11162,266,2024-11-13 04:17,Chicken,Meat,22.18
11162,266,2024-11-13 04:17,Apples,Produce,13.64
11162,266,2024-11-13 04:17,Rice,Pantry,19.26
11163,859,2024-10-27 15:13,Bread,Bakery,3.31
11163,859,2024-10-27 15:13,Milk,Dairy,19.61
11163,859,2024-10-27 15:13,Eggs,Dairy,13.24
11163,859,2024-10-27 15:13,Chicken,Meat,12.34
11164,145,2024-12-07 05:14,Soda,Beverages,22.32
11164,145,2024-12-07 05:14,Yogurt,Dairy,17.92
11164,145,2024-12-07 05:14,Rice,Pantry,22.54
11164,145,2024-12-07 05:14,Tomato Sauce,Pantry,11.39
11165,187,2024-05-14 00:24,Cereal,Breakfast,12.14
11165,187,2024-05-14 00:24,Wine,Alcohol,18.41
11165,187,2024-05-14 00:24,Diapers,Baby,6.34
11166,786,2024-01-21 02:33,Chips,Snacks,24.18
11166,786,2024-01-21 02:33,Eggs,Dairy,14.95
11166,786,2024-01-21 02:33,Rice,Pantry,6.79
11167,117,2024-05-24 21:29,Wine,Alcohol,8.16
11167,117,2024-05-24 21:29,Pasta,Pantry,15.21
11167,117,2024-05-24 21:29,Coffee,Beverages,22.49
11168,522,2024-08-24 21:56,Chicken,Meat,6.94
11169,858,2024-08-03 09:37,Tomato Sauce,Pantry,10.65
11169,858,2024-08-03 09:37,Chicken,Meat,19.5
11170,363,2024-09-10 01:55,Chips,Snacks,6.55
11170,363,2024-09-10 01:55,Cereal,Breakfast,16.96
11170,363,2024-09-10 01:55,Eggs,Dairy,9.92
11170,363,2024-09-10 01:55,Yogurt,Dairy,9.38
11171,499,2024-11-15 22:36,Cereal,Breakfast,14.4
11172,716,2024-01-03 12:53,Bread,Bakery,23.03
11172,716,2024-01-03 12:53,Butter,Dairy,20.11
11173,832,2024-03-20 08:55,Tomato Sauce,Pantry,15.49
11173,832,2024-03-20 08:55,Chips,Snacks,10.48
11174,305,2024-10-28 03:30,Tomato Sauce,Pantry,13.21
11174,305,2024-10-28 03:30,Diapers,Baby,3.65
11175,604,2024-02-16 00:06,Butter,Dairy,7.65
11175,604,2024-02-16 00:06,Coffee,Beverages,21.96
11176,623,2024-07-24 10:56,Tea,Beverages,4.78
11176,623,2024-07-24 10:56,Milk,Dairy,22.24
11176,623,2024-07-24 10:56,Apples,Produce,4.14
11176,623,2024-07-24 10:56,Butter,Dairy,24.45
11177,814,2024-01-20 16:56,Bread,Bakery,3.49
11177,814,2024-01-20 16:56,Cereal,Breakfast,4.35
11177,814,2024-01-20 16:56,Sugar,Pantry,4.81
11177,814,2024-01-20 16:56,Butter,Dairy,11.58
11178,141,2024-03-18 16:18,Butter,Dairy,15.37
11178,141,2024-03-18 16:18,Bread,Bakery,16.51
11179,698,2024-10-10 01:47,Tea,Beverages,6.5
11179,698,2024-10-10 01:47,Bananas,Produce,19.15
11180,662,2024-04-17 05:39,Milk,Dairy,7.29
11181,705,2024-06-24 18:31,Milk,Dairy,5.06
11181,705,2024-06-24 18:31,Yogurt,Dairy,3.62
11182,509,2024-06-15 16:15,Chicken,Meat,16.19
11182,509,2024-06-15 16:15,Sugar,Pantry,19.31
11183,861,2024-10-11 16:17,Sugar,Pantry,16.92
11184,404,2024-02-06 20:05,Coffee,Beverages,10.68
11184,404,2024-02-06 20:05,Milk,Dairy,4.11
11184,404,2024-02-06 20:05,Cereal,Breakfast,16.78
11185,358,2024-11-22 23:57,Milk,Dairy,14.73
11186,601,2024-08-24 08:45,Bananas,Produce,7.37
11186,601,2024-08-24 08:45,Chicken,Meat,20.66
11187,681,2024-06-13 09:28,Beer,Alcohol,24.44
11187,681,2024-06-13 09:28,Chips,Snacks,21.39
11188,668,2024-01-31 14:02,Soda,Beverages,10.76
11188,668,2024-01-31 14:02,Diapers,Baby,15.7
11188,668,2024-01-31 14:02,Rice,Pantry,9.53
11189,694,2024-10-11 03:30,Pasta,Pantry,6.44
11189,694,2024-10-11 03:30,Milk,Dairy,21.74
11190,546,2024-01-07 03:54,Tea,Beverages,11.16
11190,546,2024-01-07 03:54,Yogurt,Dairy,19.62
11191,280,2024-09-29 08:07,Tea,Beverages,20.48
11192,496,2024-08-07 15:07,Eggs,Dairy,12.02
11192,496,2024-08-07 15:07,Tomato Sauce,Pantry,19.68
11193,232,2024-01-20 09:44,Apples,Produce,21.03
11194,420,2024-02-27 14:21,Soda,Beverages,21.13
11194,420,2024-02-27 14:21,Yogurt,Dairy,4.86
11194,420,2024-02-27 14:21,Chips,Snacks,7.35
11195,319,2024-01-15 22:07,Bananas,Produce,15.11
11195,319,2024-01-15 22:07,Milk,Dairy,8.16
11195,319,2024-01-15 22:07,Butter,Dairy,23.82
11195,319,2024-01-15 22:07,Tea,Beverages,10.32
11196,112,2024-05-18 23:22,Eggs,Dairy,9.09
11197,622,2024-09-28 14:42,Chicken,Meat,8.52
11197,622,2024-09-28 14:42,Rice,Pantry,6.48
11198,285,2024-08-02 03:03,Wine,Alcohol,5.26
11198,285,2024-08-02 03:03,Chips,Snacks,16.59
11199,286,2024-12-05 04:06,Butter,Dairy,19.19
11199,286,2024-12-05 04:06,Chicken,Meat,19.89
11199,286,2024-12-05 04:06,Chips,Snacks,16.6
11200,487,2024-06-06 23:36,Eggs,Dairy,24.9
11200,487,2024-06-06 23:36,Rice,Pantry,7.07
11200,487,2024-06-06 23:36,Yogurt,Dairy,20.17
11201,322,2024-01-13 00:02,Soda,Beverages,12.13
11201,322,2024-01-13 00:02,Apples,Produce,7.74
11202,107,2024-03-10 05:16,Sugar,Pantry,17.41
11202,107,2024-03-10 05:16,Eggs,Dairy,23.76
